Tx1,Tx2,Tx3,w,S11_1,S11_2,S11_3,Freq_1,Freq_2,Freq_3
13.5,8.5,4.0,16.5,-18.700096195426152,-12.501960675785392,-19.484524727281904,3.604,5.704000000000001,7.216
13.5,8.5,4.0,17.0,-20.327715330428333,-12.528012470168012,-17.360892405529157,3.64,5.686,7.204
13.5,8.5,4.0,17.5,-22.34349645455848,-11.962950158518908,-16.15349645442162,3.646,5.704000000000001,7.228
13.5,8.5,4.0,18.0,-26.250469883554658,-10.966050802950427,-15.379860210905052,3.658,5.728,7.246
13.5,8.5,4.0,18.5,-31.000573746015604,-10.611036373859626,-14.138981120360206,3.664,5.71,7.216
13.5,8.5,4.5,16.0,-20.170774266990414,-17.575214334202965,-19.9314320418082,3.568,5.602,7.18
13.5,8.5,4.5,16.5,-23.607629584887757,-16.9419630840194,-17.536758430955445,3.604,5.62,7.192
13.5,8.5,4.5,17.0,-26.66281995424402,-16.572664322488173,-16.391589720078777,3.61,5.614,7.174
13.5,8.5,4.5,17.5,-32.41836323714243,-15.719445378633027,-15.380035845566098,3.616,5.6080000000000005,7.156
13.5,8.5,4.5,18.0,-34.57687105775178,-15.02818064987846,-14.040395281646225,3.646,5.632,7.18
13.5,8.5,4.5,18.5,-28.42959644800969,-14.057302380561303,-12.90538330174231,3.652,5.632,7.186
13.5,8.5,5.0,16.0,-22.552076673290895,-29.714092459123155,-16.432418549414148,3.502,5.446,7.054
13.5,8.5,5.0,16.5,-31.13586915002339,-27.647414753168725,-15.360708425892168,3.5620000000000003,5.488,7.096
13.5,8.5,5.0,17.0,-32.092838522542394,-24.87280234245482,-14.28496582239755,3.58,5.494,7.0840000000000005
13.5,8.5,5.0,17.5,-26.98362443701836,-22.526721253548807,-13.190452682704557,3.592,5.506,7.09
13.5,8.5,5.0,18.0,-25.41891195139283,-20.454069939743647,-12.317742593653849,3.604,5.5120000000000005,7.096
13.5,8.5,5.0,18.5,-22.022869749965995,-19.183463721427408,-11.557738691540765,3.616,5.518000000000001,7.102
13.5,8.5,5.5,16.0,-30.43044170735712,-24.878865361009154,-13.589694473256348,3.508,5.332,7.0120000000000005
13.5,8.5,5.5,16.5,-46.676490335997805,-24.48193799922636,-12.606013273792325,3.508,5.308,6.976
13.5,8.5,5.5,17.0,-26.637364193401996,-29.73455511642618,-11.712278862593555,3.55,5.356,7.018
13.5,8.5,5.5,17.5,-22.438143075669483,-36.65518173627773,-10.959745722354214,3.568,5.362,7.024
13.5,8.5,5.5,18.0,-19.21235770946933,-43.81234949639086,-10.282460494016531,3.574,5.3740000000000006,7.024
13.5,8.5,5.5,18.5,-9.643274665532873e-16,-9.643274665532873e-16,-9.643274665532873e-16,2.602,2.644,2.68
13.5,8.5,6.0,16.0,-28.857744352776187,-17.083361629399338,-10.42560637702472,3.448,5.116,6.892
13.5,8.5,6.0,16.5,-26.380182548466887,-18.15416158613136,-9.877322882407784,3.496,5.152,6.916
13.5,8.5,6.0,17.0,-21.990222844719764,-18.471117454922105,-9.12758497269136,3.502,5.146,6.916
13.5,8.5,6.0,17.5,-18.28635159118712,-21.208402768286717,-8.737431660851673,3.52,5.17,6.916
13.5,8.5,6.0,18.0,-17.931756252289482,-23.1279042751314,-8.053264813176956,3.514,5.152,6.904
13.5,8.5,6.0,18.5,-15.38585960048217,-24.723393970946617,-7.7614984959459745,3.532,5.182,6.904
13.5,9.0,3.0,16.0,-16.564283831631585,-6.98432179954621,-19.208574716086797,3.61,5.866,7.354
13.5,9.0,3.0,16.5,-18.01888227847178,-6.998839626606536,-17.814259194614866,3.634,5.866,7.342
13.5,9.0,3.0,17.0,-19.760571126943606,-6.8066911097848095,-16.443143325612294,3.658,5.872,7.342
13.5,9.0,3.0,17.5,-22.432716264535276,-6.638491362909205,-15.019322140562776,3.676,5.884,7.348
13.5,9.0,3.0,18.0,-21.603644156233656,-7.685599191794092,-13.272158136244869,3.64,5.812,7.228
13.5,9.0,3.0,18.5,-25.139721454934595,-6.908972185914111,-13.17979141942712,3.646,5.806,7.24
13.5,9.0,3.5,16.0,-18.0705704208787,-10.971716252597366,-20.221639803951437,3.544,5.716,7.192
13.5,9.0,3.5,16.5,-19.76185638563041,-11.16989064698634,-18.109218214240105,3.58,5.734,7.192
13.5,9.0,3.5,17.0,-21.13151835389812,-10.695336841350796,-16.93365104600835,3.598,5.728,7.198
13.5,9.0,3.5,17.5,-24.08673482204444,-10.560496706370625,-15.247646055599066,3.604,5.722,7.18
13.5,9.0,3.5,18.0,-27.84504234725763,-10.19169341596379,-13.89743206915921,3.61,5.734,7.186
13.5,9.0,3.5,18.5,-29.076643895426816,-9.57747943169238,-12.961523677209856,3.616,5.74,7.192
13.5,9.0,4.0,16.0,-20.627179152524032,-16.205205399999404,-18.902043971004836,3.496,5.602,7.1080000000000005
13.5,9.0,4.0,16.5,-23.373206015752128,-15.735935873180535,-17.76799872493586,3.532,5.6080000000000005,7.102
13.5,9.0,4.0,17.0,-26.6420304269246,-14.5450113059185,-15.844844269199754,3.574,5.656000000000001,7.144
13.5,9.0,4.0,17.5,-32.187045084870014,-14.126635040012497,-14.904190495572202,3.58,5.644,7.126
13.5,9.0,4.0,18.0,-28.15336397216953,-13.185473705836564,-13.515505453063795,3.598,5.662,7.15
13.5,9.0,4.0,18.5,-25.243819808860778,-12.592624484365963,-12.545665869627122,3.604,5.656000000000001,7.144
13.5,9.0,4.5,16.0,-25.817786572009105,-25.130769914050543,-16.818347864700392,3.478,5.506,7.042
13.5,9.0,4.5,16.5,-30.92612882487599,-23.337501016987183,-15.395499488657771,3.502,5.518000000000001,7.0360000000000005
13.5,9.0,4.5,17.0,-30.589542843309804,-21.70878480565471,-14.35638640353077,3.52,5.524,7.0360000000000005
13.5,9.0,4.5,17.5,-30.785646062378355,-20.077392143999017,-13.400790570700297,3.5380000000000003,5.536,7.042
13.5,9.0,4.5,18.0,-25.22113013546403,-18.500765023649517,-12.458041029999428,3.55,5.536,7.048
13.5,9.0,4.5,18.5,-22.816740505072328,-18.21212181816316,-11.772093172052733,3.544,5.518000000000001,7.024
13.5,9.0,5.0,16.0,-31.614011013163257,-29.39422477485428,-14.5127302038033,3.436,5.386,6.964
13.5,9.0,5.0,16.5,-52.97054257111981,-27.75359883910273,-13.781066203063602,3.436,5.343999999999999,6.922
13.5,9.0,5.0,17.0,-27.17488174001967,-29.70059038476616,-12.535405864203131,3.466,5.368,6.928
13.5,9.0,5.0,17.5,-22.81287310431161,-41.1819349733236,-11.657703536816513,3.502,5.422000000000001,6.976
13.5,9.0,5.0,18.0,-20.153818840734715,-30.881711761934305,-10.948089394046397,3.514,5.422000000000001,6.976
13.5,9.0,5.0,18.5,-18.21283562518247,-26.33379950569011,-10.31304641319693,3.52,5.428,6.982
13.5,9.0,5.5,16.0,-32.62921643747052,-18.71919089378206,-12.16330378590202,3.4,5.236000000000001,6.88
13.5,9.0,5.5,16.5,-24.98727408645887,-19.69592681855922,-11.398328925429077,3.424,5.242,6.874
13.5,9.0,5.5,17.0,-22.86449263223089,-21.14115602690548,-10.519173319496783,3.448,5.26,6.886
13.5,9.0,5.5,17.5,-19.48570473375899,-22.65543637437796,-9.919319672338329,3.454,5.26,6.88
13.5,9.0,5.5,18.0,-17.41763658210559,-25.03531304389388,-9.402072808472886,3.466,5.266,6.886
13.5,9.0,5.5,18.5,-16.68982461517031,-28.489934746383323,-8.6974031707832,3.472,5.272,6.886
13.5,9.0,6.0,16.0,-25.26065231777732,-15.308627953061848,-10.104925993599617,3.358,5.08,6.796
13.5,9.0,6.0,16.5,-20.39028505466558,-16.193644865148038,-9.20551891329193,3.394,5.098,6.808
13.5,9.0,6.0,17.0,-18.63929600171189,-16.748057238949073,-8.562960756583365,3.406,5.104,6.796
13.5,9.0,6.0,17.5,-16.700199193625906,-18.025273220084813,-8.217211052917381,3.424,5.122,6.808
13.5,9.0,6.0,18.0,-14.695858917214712,-19.05115429838024,-7.751432371786419,3.43,5.122,6.808
13.5,9.0,6.0,18.5,-13.934667129083538,-21.472700943496665,-7.265963534096502,3.442,5.134,6.808
13.5,9.5,3.0,16.0,-18.85617689404205,-9.48278244773535,-17.184440515650273,3.508,5.752000000000001,7.156
13.5,9.5,3.0,16.5,-20.385264102532304,-9.321510534136037,-15.879096154741818,3.544,5.752000000000001,7.156
13.5,9.5,3.0,17.0,-23.37446743261312,-9.01389037423005,-14.621806542491749,3.568,5.758,7.162
13.5,9.5,3.0,17.5,-26.649753903040523,-8.809239673693218,-13.961352566053527,3.568,5.752000000000001,7.138
13.5,9.5,3.0,18.0,-29.117915025562773,-8.397405035339025,-12.807931019533925,3.5860000000000003,5.758,7.15
13.5,9.5,3.0,18.5,-29.770206489210164,-8.073546896775603,-12.017017016306417,3.598,5.758,7.15
13.5,9.5,3.5,16.0,-21.95919741592111,-14.031840208110951,-16.801187599280258,3.466,5.632,7.054
13.5,9.5,3.5,16.5,-24.90580218861128,-13.848212659110423,-15.341871816974862,3.496,5.638,7.054
13.5,9.5,3.5,17.0,-27.70544129659038,-13.396825132584604,-14.198376517255264,3.52,5.65,7.0600000000000005
13.5,9.5,3.5,17.5,-31.69852499072144,-12.69478385997077,-13.33515783984004,3.532,5.662,7.066
13.5,9.5,3.5,18.0,-30.143898956686385,-12.08062392747478,-12.44362531577016,3.544,5.668,7.066
13.5,9.5,3.5,18.5,-24.23356210494017,-11.516438799227853,-11.588656445090342,3.55,5.662,7.066
13.5,9.5,4.0,16.0,-26.50552476763557,-21.76787101135096,-15.488645652578958,3.424,5.5120000000000005,6.964
13.5,9.5,4.0,16.5,-28.109276798370985,-21.189472781253738,-14.643824698438134,3.442,5.506,6.946
13.5,9.5,4.0,17.0,-36.6481992599452,-19.874825598844502,-13.287346159046924,3.466,5.53,6.958
13.5,9.5,4.0,17.5,-26.59829009673761,-18.23497233791423,-12.54128641030012,3.478,5.53,6.952
13.5,9.5,4.0,18.0,-23.249655172856663,-17.138846844135898,-11.647927416688669,3.496,5.542,6.964
13.5,9.5,4.0,18.5,-21.178271849100906,-15.962274569344,-10.972673861892302,3.508,5.548,6.976
13.5,9.5,4.5,16.0,-29.63334858547394,-29.97741736409712,-14.060474009979863,3.382,5.3740000000000006,6.874
13.5,9.5,4.5,16.5,-34.23992519025231,-33.44010450415635,-12.909435445637405,3.406,5.386,6.874
13.5,9.5,4.5,17.0,-26.200651496486845,-35.8236798952633,-12.056326802477056,3.43,5.392,6.886
13.5,9.5,4.5,17.5,-23.18487801267264,-37.066772112642006,-11.329447860251909,3.436,5.404,6.886
13.5,9.5,4.5,18.0,-20.344638259515,-29.05402689276432,-10.644376740886152,3.454,5.416,6.898
13.5,9.5,4.5,18.5,-17.814248956890573,-23.320066612724226,-10.085916758075992,3.46,5.428,6.886
13.5,9.5,5.0,16.0,-31.16676656723456,-19.80017981505458,-12.463133410344032,3.34,5.26,6.808
13.5,9.5,5.0,16.5,-25.59040664774757,-20.783194633521774,-11.459019808971432,3.37,5.2780000000000005,6.82
13.5,9.5,5.0,17.0,-21.65865261566177,-22.650654142199727,-10.820514383697471,3.388,5.284000000000001,6.82
13.5,9.5,5.0,17.5,-19.34733378896519,-24.92409618136337,-10.051284558043704,3.4,5.296,6.82
13.5,9.5,5.0,18.0,-17.1078819439398,-28.85979322181301,-9.497049379660634,3.418,5.314,6.832
13.5,9.5,5.0,18.5,-15.771431991506052,-33.93765646860499,-9.062089256982016,3.418,5.308,6.8260000000000005
13.5,9.5,5.5,16.0,-22.68897061753856,-16.07004104664551,-10.600280809375436,3.31,5.140000000000001,6.754
13.5,9.5,5.5,16.5,-20.07590111758436,-16.767516213065925,-9.903506114939493,3.334,5.158,6.748
13.5,9.5,5.5,17.0,-17.803798893746517,-17.786591969186997,-9.30421469508594,3.352,5.17,6.754
13.5,9.5,5.5,17.5,-16.40917465859909,-19.28904816767725,-8.704147051660255,3.364,5.188000000000001,6.76
13.5,9.5,5.5,18.0,-14.890942298601226,-20.95946494120873,-8.254037891274981,3.376,5.188000000000001,6.76
13.5,9.5,5.5,18.5,-13.560129955802154,-23.34988880533345,-7.821589544572712,3.388,5.2,6.766
13.5,9.5,6.0,16.0,-19.451983146948752,-13.909257060797342,-8.836563507114942,3.268,5.008,6.676
13.5,9.5,6.0,16.5,-17.055761120923417,-14.5139019038233,-8.18867675725895,3.298,5.032,6.682
13.5,9.5,6.0,17.0,-15.459403347256162,-15.179113306183243,-7.673104659832752,3.316,5.038,6.688
13.5,9.5,6.0,17.5,-14.045478295577809,-16.4300301240597,-7.1997571745204265,3.334,5.074,6.7
13.5,9.5,6.0,18.0,-12.86666055514456,-17.6950006510778,-6.800311131504745,3.346,5.074,6.7
13.5,9.5,6.0,18.5,-11.832013501281637,-19.23824983713159,-6.481542570836152,3.346,5.08,6.706
13.5,10.0,3.0,16.0,-22.242887202109674,-12.558682790088897,-14.490047326917049,3.412,5.632,6.97
13.5,10.0,3.0,16.5,-25.422260443946197,-12.2212911752798,-13.513305316307832,3.442,5.638,6.97
13.5,10.0,3.0,17.0,-31.64867388652129,-11.759990311282802,-12.6467993971074,3.466,5.65,6.982
13.5,10.0,3.0,17.5,-58.49781309338592,-11.32761499439862,-11.870569872852093,3.484,5.662,6.982
13.5,10.0,3.0,18.0,-27.095592807998663,-10.794853908108024,-11.225940486986628,3.496,5.662,6.982
13.5,10.0,3.0,18.5,-24.755835766143196,-10.299105988502191,-10.639183605394765,3.502,5.662,6.988
13.5,10.0,3.5,16.0,-26.10922361374301,-19.848827415847477,-14.009275044042424,3.358,5.5,6.856
13.5,10.0,3.5,16.5,-33.930872152959694,-18.604050143439984,-12.947775980807007,3.394,5.518000000000001,6.862
13.5,10.0,3.5,17.0,-28.996474592259418,-18.35985338472286,-11.935342070352725,3.418,5.518000000000001,6.862
13.5,10.0,3.5,17.5,-25.61382924252048,-16.552282712875652,-11.296069345755685,3.43,5.536,6.874
13.5,10.0,3.5,18.0,-24.764906248810444,-15.88528367726122,-10.80081085094289,3.442,5.53,6.874
13.5,10.0,3.5,18.5,-20.49021916319782,-14.559237757576328,-10.018661377334077,3.46,5.554,6.892
13.5,10.0,4.0,16.0,-37.86388502568579,-35.766125074570695,-12.751997328895142,3.3280000000000003,5.3740000000000006,6.79
13.5,10.0,4.0,16.5,-30.239358153466856,-0.1409624925974215,-32.3418016745071,3.34,4.666,5.35
13.5,10.0,4.0,17.0,-24.7396986992326,-28.380860688675003,-11.177973951255096,3.382,5.428,6.808
13.5,10.0,4.0,17.5,-21.646912425706414,-25.74256954190509,-10.586407466201628,3.394,5.428,6.814
13.5,10.0,4.0,18.0,-19.198294808657224,-22.92163238796845,-9.890563045091325,3.406,5.434,6.82
13.5,10.0,4.0,18.5,-17.703211911369365,-21.041261204880406,-9.367006640619383,3.418,5.44,6.82
13.5,10.0,4.5,16.0,-29.364558645226527,-22.23625549460685,-11.72964331101258,3.292,5.29,6.736
13.5,10.0,4.5,16.5,-24.712112079380383,-22.325311550961395,-10.864723851062957,3.316,5.284000000000001,6.73
13.5,10.0,4.5,17.0,-20.86479412753885,-23.464787355430595,-10.088305510303908,3.334,5.284000000000001,6.736
13.5,10.0,4.5,17.5,-18.4950223943381,-28.816899105598285,-9.652714669911722,3.358,5.3260000000000005,6.754
13.5,10.0,4.5,18.0,-16.5002433513957,-32.80576717536538,-9.028402322818136,3.364,5.3260000000000005,6.76
13.5,10.0,4.5,18.5,-15.243081298341377,-31.284280005093045,-8.605343445226213,3.376,5.338,6.76
13.5,10.0,5.0,16.0,-22.3638130698643,-17.17267507901137,-10.434405391458885,3.256,5.182,6.688
13.5,10.0,5.0,16.5,-19.49690701279557,-17.714298687908666,-9.748554756782768,3.28,5.188000000000001,6.688
13.5,10.0,5.0,17.0,-17.454335698503797,-19.158503871823427,-9.125591699412944,3.3040000000000003,5.206,6.694
13.5,10.0,5.0,17.5,-15.808892884546207,-20.495041579894693,-8.753024180077798,3.31,5.212,6.694
13.5,10.0,5.0,18.0,-14.469160031011564,-23.03720795433506,-8.179521649036577,3.3280000000000003,5.224,6.7
13.5,10.0,5.0,18.5,-13.361066215885948,-25.57944442898792,-7.736943756302347,3.334,5.23,6.706
13.5,10.0,5.5,16.0,-18.49967133892506,-14.233560252245116,-9.195627113393158,3.214,5.050000000000001,6.616
13.5,10.0,5.5,16.5,-16.90561592748554,-15.195901317263754,-8.477782829835283,3.25,5.086,6.634
13.5,10.0,5.5,17.0,-15.431413223225148,-15.49322106932931,-8.013845884127374,3.256,5.074,6.622
13.5,10.0,5.5,17.5,-13.762853425444035,-16.97282594140099,-7.428890617632447,3.28,5.104,6.64
13.5,10.0,5.5,18.0,-12.737946553744916,-18.450195070350727,-7.067033888822243,3.292,5.116,6.64
13.5,10.0,5.5,18.5,-11.783543939768128,-20.095927957120296,-6.722861089016561,3.298,5.122,6.646
13.5,10.0,6.0,16.0,-16.510213940390535,-12.736493843744164,-7.72581848735161,3.178,4.924,6.556
13.5,10.0,6.0,16.5,-14.549656169049769,-13.270904150304814,-7.128444172395946,3.208,4.948,6.5680000000000005
13.5,10.0,6.0,17.0,-13.394259874216898,-13.972975132073028,-6.675269900146565,3.22,4.966,6.5680000000000005
13.5,10.0,6.0,17.5,-12.45244526078203,-14.663612339166969,-6.302669952110653,3.232,4.972,6.5680000000000005
13.5,10.0,6.0,18.0,-11.408603789877771,-15.84876444485899,-6.0088118237329695,3.244,4.984,6.574
13.5,10.0,6.0,18.5,-10.56180783312026,-17.064379003780054,-5.7236672498428,3.25,4.984,6.5680000000000005
13.5,10.5,3.0,16.0,-26.56673074813018,-16.579825297662477,-12.179109391948636,3.316,5.524,6.784
13.5,10.5,3.0,16.5,-38.71494322757461,-16.019942781006467,-11.638866663783018,3.346,5.53,6.7780000000000005
13.5,10.5,3.0,17.0,-33.62780244913316,-15.222365825310725,-10.867853733789024,3.37,5.542,6.79
13.5,10.5,3.0,17.5,-27.033774077753847,-14.538925559428284,-10.28242519324619,3.388,5.548,6.796
13.5,10.5,3.0,18.0,-23.220624739713923,-13.679658520954195,-9.735083786646202,3.4,5.554,6.8020000000000005
13.5,10.5,3.0,18.5,-20.37249206818593,-12.989678913059578,-9.2083080321489,3.412,5.5600000000000005,6.808
13.5,10.5,3.5,16.0,-38.04230488616475,-29.058819883708317,-11.575093745870529,3.28,5.404,6.706
13.5,10.5,3.5,16.5,-27.83999804336549,-27.39240179244318,-10.919741700580772,3.31,5.404,6.712
13.5,10.5,3.5,17.0,-23.98036787605521,-24.63688871674103,-10.232554463078843,3.334,5.428,6.724
13.5,10.5,3.5,17.5,-21.39158317274541,-22.54867341421059,-9.728845086888738,3.346,5.434,6.724
13.5,10.5,3.5,18.0,-19.013085949644918,-20.81245679190529,-9.107438823059208,3.358,5.44,6.736
13.5,10.5,3.5,18.5,-16.937474945777076,-8.322475588496015,-18.488751609332787,3.37,5.392,5.446
13.5,10.5,4.0,16.0,-26.09940350631238,-25.29665583928873,-10.681060275517847,3.244,5.296,6.658
13.5,10.5,4.0,16.5,-22.198794171218697,-26.15677868503636,-10.006091459741334,3.274,5.308,6.664
13.5,10.5,4.0,17.0,-19.72819315352112,-30.32050486679948,-9.39749149074532,3.292,5.32,6.664
13.5,10.5,4.0,17.5,-17.908995903386625,-35.4691419018273,-8.92911970068374,3.3040000000000003,5.3260000000000005,6.67
13.5,10.5,4.0,18.0,-16.179304442216168,-33.86509954871651,-8.384373768639774,3.316,5.332,6.676
13.5,10.5,4.0,18.5,-14.626882244455562,-29.561465757593385,-8.021326653066847,3.3280000000000003,5.338,6.676
13.5,10.5,4.5,16.0,-21.389252873644654,-18.137385443676123,-9.696231512137697,3.208,5.188000000000001,6.604
13.5,10.5,4.5,16.5,-18.7857842020471,-18.85717367283775,-9.09006468609472,3.232,5.206,6.61
13.5,10.5,4.5,17.0,-16.853562563736492,-20.42370857876744,-8.570316416568032,3.25,5.218,6.61
13.5,10.5,4.5,17.5,-15.085542803902769,-22.01950777799261,-8.06581185525713,3.268,5.224,6.616
13.5,10.5,4.5,18.0,-13.86534186158325,-24.49543319991296,-7.63916147492311,3.274,5.23,6.622
13.5,10.5,4.5,18.5,-12.933203820354295,-27.378330125948324,-7.291371681147635,3.28,5.236000000000001,6.622
13.5,10.5,5.0,16.0,-17.565963734109573,-15.05260840458762,-8.749270261389583,3.166,5.08,6.556
13.5,10.5,5.0,16.5,-16.24989842583505,-15.333801517366728,-8.288187321359409,3.184,5.08,6.5440000000000005
13.5,10.5,5.0,17.0,-14.758973833278889,-16.24840671605449,-7.799227069112764,3.202,5.086,6.55
13.5,10.5,5.0,17.5,-13.532827770537349,-17.69288901659403,-7.268948415088551,3.226,5.116,6.562
13.5,10.5,5.0,18.0,-12.426791362501463,-18.947161721088747,-6.92024940700966,3.226,5.122,6.562
13.5,10.5,5.0,18.5,-11.484425660856768,-20.85955112291298,-6.58392960995141,3.232,5.128,6.556
13.5,10.5,5.5,16.0,-16.052693947943276,-12.967382492953384,-7.714215447706656,3.112,4.948,6.484
13.5,10.5,5.5,16.5,-14.368217549362337,-13.53946255103477,-7.325332613427509,3.142,4.966,6.478
13.5,10.5,5.5,17.0,-13.357666655884971,-14.138605079468103,-6.838261616181701,3.16,4.984,6.484
13.5,10.5,5.5,17.5,-12.075402154195714,-15.34987715661881,-6.580130641829305,3.178,4.996,6.502
13.5,10.5,5.5,18.0,-11.63327159317964,-15.891790163586917,-6.212831265297267,3.166,4.978,6.46
13.5,10.5,5.5,18.5,-11.13257531976037,-17.397988497180638,-6.057891449170358,3.166,4.978,6.466
13.5,10.5,6.0,16.0,-14.583376647814392,-12.134205678633489,-6.681107428856854,3.0700000000000003,4.827999999999999,6.424
13.5,10.5,6.0,16.5,-13.225000433592925,-12.5523644388001,-6.199988733052747,3.094,4.846,6.424
13.5,10.5,6.0,17.0,-12.05534858778603,-13.025234018355064,-5.85782330303739,3.118,4.864,6.418
13.5,10.5,6.0,17.5,-11.13582633738022,-13.770492106276208,-5.477921440065906,3.124,4.87,6.43
13.5,10.5,6.0,18.0,-10.23495741756176,-14.662694085045649,-5.073156340100232,3.136,4.882,6.43
13.5,10.5,6.0,18.5,-10.088733241442238,-15.415729172306694,-4.639623574914365,3.118,4.864,6.418
14.0,7.5,3.0,16.0,-13.181447849446556,-0.8336143428609024,-18.6047466213376,3.772,6.082000000000001,7.738
14.0,7.5,3.0,16.5,-13.556514673787516,-0.8781338860201414,-17.57830943941856,3.808,6.082000000000001,7.69
14.0,7.5,3.0,17.0,-14.695097767874543,-0.9079385783387932,-15.828172304820118,3.85,6.1,7.72
14.0,7.5,3.0,17.5,-15.378234628377,-0.906120048968415,-15.117109130074002,3.862,6.093999999999999,7.696
14.0,7.5,3.0,18.0,-16.421392778234615,-0.9685189227768056,-14.020086750326342,3.874,6.093999999999999,7.672
14.0,7.5,3.0,18.5,-17.877334630230447,-0.9678582586639982,-13.347417028935013,3.874,6.088,7.666
14.0,7.5,3.5,16.0,-13.183154780105133,-2.300072968933512,-23.25353129045692,3.688,5.932,7.486
14.0,7.5,3.5,16.5,-13.63608316094246,-2.19997613078734,-21.180502635514863,3.736,5.938000000000001,7.468
14.0,7.5,3.5,17.0,-15.71330826128568,-2.2168519299964102,-19.356441714584253,3.802,5.98,7.564
14.0,7.5,3.5,17.5,-17.00549761618652,-2.1951122046253206,-17.769009821884225,3.826,5.986000000000001,7.57
14.0,7.5,3.5,18.0,-18.344853966796837,-2.1214842468985498,-16.51473357362303,3.844,5.986000000000001,7.57
14.0,7.5,3.5,18.5,-20.336468572746547,-2.103897912260213,-15.281522157933622,3.856,5.992,7.564
14.0,7.5,4.0,16.0,-14.9397339260437,-4.0619859807457885,-26.7605239581466,3.694,5.8420000000000005,7.444
14.0,7.5,4.0,16.5,-15.859199490764013,-4.031833084208586,-23.44461600690223,3.736,5.854,7.432
14.0,7.5,4.0,17.0,-16.682441260981033,-4.106006441555849,-20.368682275106984,3.76,5.859999999999999,7.42
14.0,7.5,4.0,17.5,-16.508780043855953,-4.466771288135111,-17.646702977754046,3.736,5.824,7.318
14.0,7.5,4.0,18.0,-18.161954172221368,-4.270367841116115,-15.812443040293855,3.742,5.836,7.318
14.0,7.5,4.0,18.5,-1.9286549331065747e-15,-9.643274665532873e-16,-1.9286549331065747e-15,2.59,2.644,2.656
14.0,7.5,4.5,16.0,-15.079775370504947,-7.140436957754549,-25.657416434481902,3.61,5.656000000000001,7.228
14.0,7.5,4.5,16.5,-15.729212455932611,-6.860787832936603,-23.08847967864104,3.658,5.674,7.21
14.0,7.5,4.5,17.0,-16.589002927777166,-6.975252175348191,-19.078480806049683,3.688,5.686,7.222
14.0,7.5,4.5,17.5,-18.729397677622075,-6.55674868939494,-18.523230283053092,3.724,5.686,7.234
14.0,7.5,4.5,18.0,-19.895665592466624,-7.016097563274664,-15.615361611765344,3.712,5.662,7.204
14.0,7.5,4.5,18.5,-20.85376069312918,-6.957913661672115,-13.771711291447758,3.724,5.674,7.192
14.0,7.5,5.0,16.0,-17.2693574601495,-9.96079747908954,-21.40755013330853,3.622,5.53,7.15
14.0,7.5,5.0,16.5,-18.69284656303848,-10.008398473343767,-19.312109318035425,3.664,5.542,7.144
14.0,7.5,5.0,17.0,-20.38323753693639,-9.86275036929164,-17.48633777560617,3.694,5.548,7.144
14.0,7.5,5.0,17.5,-22.03085442138636,-9.696622286018057,-16.31266279938182,3.718,5.554,7.138
14.0,7.5,5.0,18.0,-24.90621896051953,-9.271352637856408,-14.967090455402452,3.736,5.566000000000001,7.144
14.0,7.5,5.0,18.5,-26.86094260931065,-8.835906569273178,-13.92153323826008,3.724,5.542,7.1080000000000005
14.0,7.5,5.5,16.0,-20.07299875970627,-15.563057438306055,-16.149110142928762,3.634,5.314,7.042
14.0,7.5,5.5,16.5,-21.886623566753528,-15.591878887124182,-14.887207091895572,3.67,5.3260000000000005,7.0360000000000005
14.0,7.5,5.5,17.0,-25.353859411110456,-14.923466043818925,-13.876252121952133,3.7,5.338,7.0360000000000005
14.0,7.5,5.5,17.5,-26.87210611377818,-14.620988647936358,-12.850632602594729,3.712,5.35,7.0360000000000005
14.0,7.5,5.5,18.0,-30.593406195187363,-13.938121269475834,-11.970560627583652,3.73,5.356,7.0360000000000005
14.0,7.5,5.5,18.5,-32.20736216201627,-13.21652702569627,-11.324447226864775,3.742,5.356,7.042
14.0,7.5,6.0,16.0,-9.057098891270408,-9.941688295902102,-0.0783656093132388,4.192,6.8500000000000005,8.5
14.0,7.5,6.0,16.5,-9.288240273692828,-9.17129467280229,-0.0776591548905587,4.228,6.838,8.5
14.0,7.5,6.0,17.0,-9.679813679597766,-8.929576858807279,-0.0813031999129263,4.258,6.844,8.5
14.0,7.5,6.0,17.5,-10.225741659240422,-8.545992522146028,-0.0726388560362027,4.288,6.8500000000000005,8.5
14.0,7.5,6.0,18.0,-10.798780468413952,-7.798876494267246,-0.0670270275664454,4.3,6.838,8.5
14.0,7.5,6.0,18.5,-11.335022792113822,-7.397127022845074,-0.0647898540507334,4.306,6.832,8.5
14.0,8.0,3.0,16.0,-12.977097547765789,-1.9946115438251035,-20.143103173580027,3.628,5.908,7.462
14.0,8.0,3.0,16.5,-13.828078776213616,-2.0044171064306138,-19.292751971770706,3.676,5.902,7.45
14.0,8.0,3.0,17.0,-14.524655358531769,-2.27559761898706,-17.50471086883448,3.7,5.896,7.396
14.0,8.0,3.0,17.5,-15.458763038752847,-2.386674443007778,-16.864814788969824,3.73,5.884,7.402
14.0,8.0,3.0,18.0,-18.472581269903078,-1.9617471589871005,-14.781249915921151,3.784,5.962,7.54
14.0,8.0,3.0,18.5,-20.215905388480195,-1.8855177885646548,-13.906057831479565,3.802,5.968,7.552
14.0,8.0,3.5,16.0,-14.850401389430775,-3.624186097110551,-24.026835493414644,3.634,5.83,7.426
